year_month,item_id,total_value,key,conf_lo,conf_hi
2016-05-31,FOODS_3_555,6874.59912109375,FUTURE,5913.118,7836.08
2016-06-30,FOODS_3_555,7062.4169921875,FUTURE,6100.936,8023.898
2016-07-31,FOODS_3_555,7303.3095703125,FUTURE,6341.8286,8264.791
2016-08-31,FOODS_3_555,7730.8564453125,FUTURE,6769.3755,8692.338
2016-09-30,FOODS_3_555,7150.18359375,FUTURE,6188.7026,8111.6646
2016-10-31,FOODS_3_555,7449.10791015625,FUTURE,6487.627,8410.589
2016-11-30,FOODS_3_555,7366.0126953125,FUTURE,6404.5317,8327.494
2016-12-31,FOODS_3_555,7422.77783203125,FUTURE,6461.297,8384.259
2017-01-31,FOODS_3_555,6818.83447265625,FUTURE,5857.3535,7780.3154
2017-02-28,FOODS_3_555,6842.904296875,FUTURE,5881.4233,7804.3853
2017-03-31,FOODS_3_555,6133.80615234375,FUTURE,5172.325,7095.287
2017-04-30,FOODS_3_555,6145.271484375,FUTURE,5183.7905,7106.7524
2011-01-01,FOODS_3_586,1323.0,ACTUAL,,
2011-02-01,FOODS_3_586,13154.0,ACTUAL,,
2011-03-01,FOODS_3_586,14416.0,ACTUAL,,
2011-04-01,FOODS_3_586,15067.0,ACTUAL,,
2011-05-01,FOODS_3_586,15437.0,ACTUAL,,
2011-06-01,FOODS_3_586,15797.0,ACTUAL,,
2011-07-01,FOODS_3_586,17017.0,ACTUAL,,
2011-08-01,FOODS_3_586,19722.0,ACTUAL,,
2011-09-01,FOODS_3_586,17292.0,ACTUAL,,
2011-10-01,FOODS_3_586,18026.0,ACTUAL,,
2011-11-01,FOODS_3_586,17153.0,ACTUAL,,
2011-12-01,FOODS_3_586,18380.0,ACTUAL,,
2012-01-01,FOODS_3_586,13819.0,ACTUAL,,
2012-02-01,FOODS_3_586,14352.0,ACTUAL,,
2012-03-01,FOODS_3_586,15666.0,ACTUAL,,
2012-04-01,FOODS_3_586,15379.0,ACTUAL,,
2012-05-01,FOODS_3_586,16086.0,ACTUAL,,
2012-06-01,FOODS_3_586,16275.0,ACTUAL,,
2012-07-01,FOODS_3_586,16271.0,ACTUAL,,
2012-08-01,FOODS_3_586,18535.0,ACTUAL,,
2012-09-01,FOODS_3_586,16306.0,ACTUAL,,
2012-10-01,FOODS_3_586,16315.0,ACTUAL,,
2012-11-01,FOODS_3_586,16141.0,ACTUAL,,
2012-12-01,FOODS_3_586,17597.0,ACTUAL,,
2013-01-01,FOODS_3_586,12920.0,ACTUAL,,
2013-02-01,FOODS_3_586,13379.0,ACTUAL,,
2013-03-01,FOODS_3_586,14443.0,ACTUAL,,
2013-04-01,FOODS_3_586,12928.0,ACTUAL,,
2013-05-01,FOODS_3_586,13940.0,ACTUAL,,
2013-06-01,FOODS_3_586,15049.0,ACTUAL,,
2013-07-01,FOODS_3_586,15352.0,ACTUAL,,
2013-08-01,FOODS_3_586,17342.0,ACTUAL,,
2013-09-01,FOODS_3_586,13858.0,ACTUAL,,
2013-10-01,FOODS_3_586,13637.0,ACTUAL,,
2013-11-01,FOODS_3_586,13627.0,ACTUAL,,
2013-12-01,FOODS_3_586,14197.0,ACTUAL,,
2014-01-01,FOODS_3_586,11000.0,ACTUAL,,
2014-02-01,FOODS_3_586,11202.0,ACTUAL,,
2014-03-01,FOODS_3_586,12239.0,ACTUAL,,
2014-04-01,FOODS_3_586,12108.0,ACTUAL,,
2014-05-01,FOODS_3_586,12818.0,ACTUAL,,
2014-06-01,FOODS_3_586,13663.0,ACTUAL,,
2014-07-01,FOODS_3_586,16799.0,ACTUAL,,
2014-08-01,FOODS_3_586,18391.0,ACTUAL,,
2014-09-01,FOODS_3_586,14442.0,ACTUAL,,
2014-10-01,FOODS_3_586,14374.0,ACTUAL,,
2014-11-01,FOODS_3_586,13355.0,ACTUAL,,
2014-12-01,FOODS_3_586,14530.0,ACTUAL,,
2015-01-01,FOODS_3_586,11123.0,ACTUAL,,
2015-02-01,FOODS_3_586,11175.0,ACTUAL,,
2015-03-01,FOODS_3_586,11721.0,ACTUAL,,
2015-04-01,FOODS_3_586,11911.0,ACTUAL,,
2015-05-01,FOODS_3_586,13398.0,ACTUAL,,
2015-06-01,FOODS_3_586,14290.0,ACTUAL,,
2015-07-01,FOODS_3_586,16012.0,ACTUAL,,
2015-08-01,FOODS_3_586,16993.0,ACTUAL,,
2015-09-01,FOODS_3_586,13416.0,ACTUAL,,
2015-10-01,FOODS_3_586,14543.0,ACTUAL,,
2015-11-01,FOODS_3_586,13733.0,ACTUAL,,
2015-12-01,FOODS_3_586,14603.0,ACTUAL,,
2016-01-01,FOODS_3_586,11367.0,ACTUAL,,
2016-02-01,FOODS_3_586,12222.0,ACTUAL,,
2016-03-01,FOODS_3_586,12556.0,ACTUAL,,
2016-04-01,FOODS_3_586,10060.0,ACTUAL,,
2016-05-31,FOODS_3_586,12234.33203125,FUTURE,11266.473,13202.191
2016-06-30,FOODS_3_586,13633.98828125,FUTURE,12666.129,14601.848
2016-07-31,FOODS_3_586,15566.970703125,FUTURE,14599.111,16534.83
2016-08-31,FOODS_3_586,16721.130859375,FUTURE,15753.271,17688.99
2016-09-30,FOODS_3_586,13489.970703125,FUTURE,12522.111,14457.83
2016-10-31,FOODS_3_586,14040.74609375,FUTURE,13072.887,15008.605
2016-11-30,FOODS_3_586,14120.2490234375,FUTURE,13152.39,15088.108
2016-12-31,FOODS_3_586,14126.80078125,FUTURE,13158.941,15094.66
2017-01-31,FOODS_3_586,10790.2392578125,FUTURE,9822.38,11758.099
2017-02-28,FOODS_3_586,10790.1416015625,FUTURE,9822.282,11758.001
2017-03-31,FOODS_3_586,10110.4169921875,FUTURE,9142.558,11078.276
2017-04-30,FOODS_3_586,10096.80859375,FUTURE,9128.949,11064.668
2011-01-01,FOODS_3_587,885.0,ACTUAL,,
2011-02-01,FOODS_3_587,9979.0,ACTUAL,,
2011-03-01,FOODS_3_587,9084.0,ACTUAL,,
2011-04-01,FOODS_3_587,10215.0,ACTUAL,,
2011-05-01,FOODS_3_587,9197.0,ACTUAL,,
2011-06-01,FOODS_3_587,7798.0,ACTUAL,,
2011-07-01,FOODS_3_587,8063.0,ACTUAL,,
2011-08-01,FOODS_3_587,8825.0,ACTUAL,,
2011-09-01,FOODS_3_587,7619.0,ACTUAL,,
2011-10-01,FOODS_3_587,8079.0,ACTUAL,,
2011-11-01,FOODS_3_587,8126.0,ACTUAL,,
2011-12-01,FOODS_3_587,7168.0,ACTUAL,,
2012-01-01,FOODS_3_587,8189.0,ACTUAL,,
2012-02-01,FOODS_3_587,7377.0,ACTUAL,,
2012-03-01,FOODS_3_587,8204.0,ACTUAL,,
2012-04-01,FOODS_3_587,7381.0,ACTUAL,,
2012-05-01,FOODS_3_587,8045.0,ACTUAL,,
2012-06-01,FOODS_3_587,6050.0,ACTUAL,,
2012-07-01,FOODS_3_587,5599.0,ACTUAL,,
2012-08-01,FOODS_3_587,5895.0,ACTUAL,,
2012-09-01,FOODS_3_587,5990.0,ACTUAL,,
2012-10-01,FOODS_3_587,7316.0,ACTUAL,,
2012-11-01,FOODS_3_587,6572.0,ACTUAL,,
2012-12-01,FOODS_3_587,7050.0,ACTUAL,,
2013-01-01,FOODS_3_587,7799.0,ACTUAL,,
2013-02-01,FOODS_3_587,186.0,ACTUAL,,
2013-03-01,FOODS_3_587,784.0,ACTUAL,,
2013-04-01,FOODS_3_587,402.0,ACTUAL,,
2013-05-01,FOODS_3_587,47.0,ACTUAL,,
2013-06-01,FOODS_3_587,94.0,ACTUAL,,
2013-07-01,FOODS_3_587,63.0,ACTUAL,,
2013-08-01,FOODS_3_587,631.0,ACTUAL,,
2013-09-01,FOODS_3_587,992.0,ACTUAL,,
2013-10-01,FOODS_3_587,1616.0,ACTUAL,,
2013-11-01,FOODS_3_587,1850.0,ACTUAL,,
2013-12-01,FOODS_3_587,2101.0,ACTUAL,,
2014-01-01,FOODS_3_587,3074.0,ACTUAL,,
2014-02-01,FOODS_3_587,7248.0,ACTUAL,,
2014-03-01,FOODS_3_587,7980.0,ACTUAL,,
2014-04-01,FOODS_3_587,6828.0,ACTUAL,,
2014-05-01,FOODS_3_587,6856.0,ACTUAL,,
2014-06-01,FOODS_3_587,7632.0,ACTUAL,,
2014-07-01,FOODS_3_587,6912.0,ACTUAL,,
2014-08-01,FOODS_3_587,4747.0,ACTUAL,,
2014-09-01,FOODS_3_587,3860.0,ACTUAL,,
2014-10-01,FOODS_3_587,6627.0,ACTUAL,,
2014-11-01,FOODS_3_587,9052.0,ACTUAL,,
2014-12-01,FOODS_3_587,8141.0,ACTUAL,,
2015-01-01,FOODS_3_587,8744.0,ACTUAL,,
2015-02-01,FOODS_3_587,7397.0,ACTUAL,,
2015-03-01,FOODS_3_587,8064.0,ACTUAL,,
2015-04-01,FOODS_3_587,6918.0,ACTUAL,,
2015-05-01,FOODS_3_587,7800.0,ACTUAL,,
2015-06-01,FOODS_3_587,8212.0,ACTUAL,,
2015-07-01,FOODS_3_587,8155.0,ACTUAL,,
2015-08-01,FOODS_3_587,7570.0,ACTUAL,,
2015-09-01,FOODS_3_587,7484.0,ACTUAL,,
2015-10-01,FOODS_3_587,7907.0,ACTUAL,,
2015-11-01,FOODS_3_587,6864.0,ACTUAL,,
2015-12-01,FOODS_3_587,6839.0,ACTUAL,,
2016-01-01,FOODS_3_587,8101.0,ACTUAL,,
2016-02-01,FOODS_3_587,8204.0,ACTUAL,,
2016-03-01,FOODS_3_587,7624.0,ACTUAL,,
2016-04-01,FOODS_3_587,6008.0,ACTUAL,,
2016-05-31,FOODS_3_587,6392.35302734375,FUTURE,5670.6807,7114.0254
2016-06-30,FOODS_3_587,6496.5087890625,FUTURE,5774.837,7218.1807
2016-07-31,FOODS_3_587,6413.42626953125,FUTURE,5691.754,7135.0986
2016-08-31,FOODS_3_587,6202.0537109375,FUTURE,5480.382,6923.7256
2016-09-30,FOODS_3_587,6301.66943359375,FUTURE,5579.997,7023.342
2016-10-31,FOODS_3_587,6160.6083984375,FUTURE,5438.9365,6882.2803
2016-11-30,FOODS_3_587,5995.0439453125,FUTURE,5273.372,6716.716
2016-12-31,FOODS_3_587,6064.68359375,FUTURE,5343.0117,6786.3555
2017-01-31,FOODS_3_587,6506.24951171875,FUTURE,5784.577,7227.922
2017-02-28,FOODS_3_587,6446.89794921875,FUTURE,5725.2256,7168.5703
2017-03-31,FOODS_3_587,6264.69140625,FUTURE,5543.0195,6986.3633
2017-04-30,FOODS_3_587,5968.71044921875,FUTURE,5247.038,6690.383
2011-01-01,FOODS_3_635,399.0,ACTUAL,,
2011-02-01,FOODS_3_635,2828.0,ACTUAL,,
2011-03-01,FOODS_3_635,3745.0,ACTUAL,,
2011-04-01,FOODS_3_635,4769.0,ACTUAL,,
2011-05-01,FOODS_3_635,6071.0,ACTUAL,,
2011-06-01,FOODS_3_635,8962.0,ACTUAL,,
2011-07-01,FOODS_3_635,7774.0,ACTUAL,,
2011-08-01,FOODS_3_635,5161.0,ACTUAL,,
2011-09-01,FOODS_3_635,3678.0,ACTUAL,,
2011-10-01,FOODS_3_635,2261.0,ACTUAL,,
2011-11-01,FOODS_3_635,2054.0,ACTUAL,,
2011-12-01,FOODS_3_635,2400.0,ACTUAL,,
2012-01-01,FOODS_3_635,3654.0,ACTUAL,,
2012-02-01,FOODS_3_635,3813.0,ACTUAL,,
2012-03-01,FOODS_3_635,4097.0,ACTUAL,,
2012-04-01,FOODS_3_635,4524.0,ACTUAL,,
2012-05-01,FOODS_3_635,7883.0,ACTUAL,,
2012-06-01,FOODS_3_635,9680.0,ACTUAL,,
2012-07-01,FOODS_3_635,8440.0,ACTUAL,,
2012-08-01,FOODS_3_635,9010.0,ACTUAL,,
2012-09-01,FOODS_3_635,6335.0,ACTUAL,,
2012-10-01,FOODS_3_635,5086.0,ACTUAL,,
2012-11-01,FOODS_3_635,3020.0,ACTUAL,,
2012-12-01,FOODS_3_635,2859.0,ACTUAL,,
2013-01-01,FOODS_3_635,3199.0,ACTUAL,,
2013-02-01,FOODS_3_635,4202.0,ACTUAL,,
2013-03-01,FOODS_3_635,6326.0,ACTUAL,,
2013-04-01,FOODS_3_635,5684.0,ACTUAL,,
2013-05-01,FOODS_3_635,7325.0,ACTUAL,,
2013-06-01,FOODS_3_635,10491.0,ACTUAL,,
2013-07-01,FOODS_3_635,10423.0,ACTUAL,,
2013-08-01,FOODS_3_635,10655.0,ACTUAL,,
2013-09-01,FOODS_3_635,6108.0,ACTUAL,,
2013-10-01,FOODS_3_635,2428.0,ACTUAL,,
2013-11-01,FOODS_3_635,2612.0,ACTUAL,,
2013-12-01,FOODS_3_635,2695.0,ACTUAL,,
2014-01-01,FOODS_3_635,3161.0,ACTUAL,,
2014-02-01,FOODS_3_635,3552.0,ACTUAL,,
2014-03-01,FOODS_3_635,5131.0,ACTUAL,,
2014-04-01,FOODS_3_635,5153.0,ACTUAL,,
2014-05-01,FOODS_3_635,5373.0,ACTUAL,,
2014-06-01,FOODS_3_635,6693.0,ACTUAL,,
2014-07-01,FOODS_3_635,8055.0,ACTUAL,,
2014-08-01,FOODS_3_635,7840.0,ACTUAL,,
2014-09-01,FOODS_3_635,5461.0,ACTUAL,,
2014-10-01,FOODS_3_635,248.0,ACTUAL,,
2014-11-01,FOODS_3_635,758.0,ACTUAL,,
2014-12-01,FOODS_3_635,2527.0,ACTUAL,,
2015-01-01,FOODS_3_635,2785.0,ACTUAL,,
2015-02-01,FOODS_3_635,2776.0,ACTUAL,,
2015-03-01,FOODS_3_635,4668.0,ACTUAL,,
2015-04-01,FOODS_3_635,729.0,ACTUAL,,
2015-05-01,FOODS_3_635,8.0,ACTUAL,,
2015-06-01,FOODS_3_635,3564.0,ACTUAL,,
2015-07-01,FOODS_3_635,4380.0,ACTUAL,,
2015-08-01,FOODS_3_635,5087.0,ACTUAL,,
2015-09-01,FOODS_3_635,4356.0,ACTUAL,,
2015-10-01,FOODS_3_635,1117.0,ACTUAL,,
2015-11-01,FOODS_3_635,6.0,ACTUAL,,
2015-12-01,FOODS_3_635,180.0,ACTUAL,,
2016-01-01,FOODS_3_635,3033.0,ACTUAL,,
2016-02-01,FOODS_3_635,2521.0,ACTUAL,,
2016-03-01,FOODS_3_635,2320.0,ACTUAL,,
2016-04-01,FOODS_3_635,1.0,ACTUAL,,
2016-05-31,FOODS_3_635,79.16085815429688,FUTURE,-1288.0874,1446.4092
2016-06-30,FOODS_3_635,3346.11669921875,FUTURE,1978.8684,4713.365
2016-07-31,FOODS_3_635,3688.495361328125,FUTURE,2321.247,5055.7437
2016-08-31,FOODS_3_635,3349.22265625,FUTURE,1981.9744,4716.4707
2016-09-30,FOODS_3_635,3616.49951171875,FUTURE,2249.2512,4983.748
2016-10-31,FOODS_3_635,1879.6983642578125,FUTURE,512.4501,3246.9468
2016-11-30,FOODS_3_635,169.8359375,FUTURE,-1197.4124,1537.0842
2016-12-31,FOODS_3_635,296.2752685546875,FUTURE,-1070.973,1663.5236
2017-01-31,FOODS_3_635,2929.299072265625,FUTURE,1562.0508,4296.5474
2017-02-28,FOODS_3_635,2494.84033203125,FUTURE,1127.592,3862.0886
2017-03-31,FOODS_3_635,2147.948974609375,FUTURE,780.7007,3515.1973
2017-04-30,FOODS_3_635,480.6614990234375,FUTURE,-886.5868,1847.9098
2011-01-01,FOODS_3_694,708.0,ACTUAL,,
2011-02-01,FOODS_3_694,6362.0,ACTUAL,,
2011-03-01,FOODS_3_694,6260.0,ACTUAL,,
2011-04-01,FOODS_3_694,6366.0,ACTUAL,,
2011-05-01,FOODS_3_694,6118.0,ACTUAL,,
2011-06-01,FOODS_3_694,6183.0,ACTUAL,,
2011-07-01,FOODS_3_694,6830.0,ACTUAL,,
2011-08-01,FOODS_3_694,7229.0,ACTUAL,,
2011-09-01,FOODS_3_694,5621.0,ACTUAL,,
2011-10-01,FOODS_3_694,5850.0,ACTUAL,,
2011-11-01,FOODS_3_694,5880.0,ACTUAL,,
2011-12-01,FOODS_3_694,7217.0,ACTUAL,,
2012-01-01,FOODS_3_694,5155.0,ACTUAL,,
2012-02-01,FOODS_3_694,4976.0,ACTUAL,,
2012-03-01,FOODS_3_694,5621.0,ACTUAL,,
2012-04-01,FOODS_3_694,5788.0,ACTUAL,,
2012-05-01,FOODS_3_694,6487.0,ACTUAL,,
2012-06-01,FOODS_3_694,7366.0,ACTUAL,,
2012-07-01,FOODS_3_694,7289.0,ACTUAL,,
2012-08-01,FOODS_3_694,7599.0,ACTUAL,,
2012-09-01,FOODS_3_694,6701.0,ACTUAL,,
2012-10-01,FOODS_3_694,6068.0,ACTUAL,,
2012-11-01,FOODS_3_694,6831.0,ACTUAL,,
2012-12-01,FOODS_3_694,7493.0,ACTUAL,,
2013-01-01,FOODS_3_694,4909.0,ACTUAL,,
2013-02-01,FOODS_3_694,6478.0,ACTUAL,,
2013-03-01,FOODS_3_694,7665.0,ACTUAL,,
2013-04-01,FOODS_3_694,6310.0,ACTUAL,,
2013-05-01,FOODS_3_694,6743.0,ACTUAL,,
2013-06-01,FOODS_3_694,6653.0,ACTUAL,,
2013-07-01,FOODS_3_694,6683.0,ACTUAL,,
2013-08-01,FOODS_3_694,7622.0,ACTUAL,,
2013-09-01,FOODS_3_694,7090.0,ACTUAL,,
2013-10-01,FOODS_3_694,7169.0,ACTUAL,,
2013-11-01,FOODS_3_694,6817.0,ACTUAL,,
2013-12-01,FOODS_3_694,6701.0,ACTUAL,,
2014-01-01,FOODS_3_694,4749.0,ACTUAL,,
2014-02-01,FOODS_3_694,5651.0,ACTUAL,,
2014-03-01,FOODS_3_694,5994.0,ACTUAL,,
2014-04-01,FOODS_3_694,5462.0,ACTUAL,,
2014-05-01,FOODS_3_694,5754.0,ACTUAL,,
2014-06-01,FOODS_3_694,5689.0,ACTUAL,,
2014-07-01,FOODS_3_694,6313.0,ACTUAL,,
2014-08-01,FOODS_3_694,6971.0,ACTUAL,,
2014-09-01,FOODS_3_694,5635.0,ACTUAL,,
2014-10-01,FOODS_3_694,5657.0,ACTUAL,,
2014-11-01,FOODS_3_694,6012.0,ACTUAL,,
2014-12-01,FOODS_3_694,6180.0,ACTUAL,,
2015-01-01,FOODS_3_694,4921.0,ACTUAL,,
2015-02-01,FOODS_3_694,5111.0,ACTUAL,,
2015-03-01,FOODS_3_694,5716.0,ACTUAL,,
2015-04-01,FOODS_3_694,5255.0,ACTUAL,,
2015-05-01,FOODS_3_694,5764.0,ACTUAL,,
2015-06-01,FOODS_3_694,5557.0,ACTUAL,,
2015-07-01,FOODS_3_694,6182.0,ACTUAL,,
2015-08-01,FOODS_3_694,6512.0,ACTUAL,,
2015-09-01,FOODS_3_694,5674.0,ACTUAL,,
2015-10-01,FOODS_3_694,6094.0,ACTUAL,,
2015-11-01,FOODS_3_694,5990.0,ACTUAL,,
2015-12-01,FOODS_3_694,6204.0,ACTUAL,,
2016-01-01,FOODS_3_694,4745.0,ACTUAL,,
2016-02-01,FOODS_3_694,5756.0,ACTUAL,,
2016-03-01,FOODS_3_694,6496.0,ACTUAL,,
2016-04-01,FOODS_3_694,5119.0,ACTUAL,,
2016-05-31,FOODS_3_694,5800.15673828125,FUTURE,5141.8706,6458.443
2016-06-30,FOODS_3_694,5575.30419921875,FUTURE,4917.018,6233.5903
2016-07-31,FOODS_3_694,6019.53857421875,FUTURE,5361.2524,6677.8247
2016-08-31,FOODS_3_694,6310.6796875,FUTURE,5652.3936,6968.966
2016-09-30,FOODS_3_694,5877.96337890625,FUTURE,5219.6772,6536.2495
2016-10-31,FOODS_3_694,5925.42578125,FUTURE,5267.1396,6583.712
2016-11-30,FOODS_3_694,5822.85498046875,FUTURE,5164.569,6481.141
2016-12-31,FOODS_3_694,6022.68798828125,FUTURE,5364.402,6680.974
2017-01-31,FOODS_3_694,5264.4599609375,FUTURE,4606.174,5922.746
2017-02-28,FOODS_3_694,6166.7001953125,FUTURE,5508.414,6824.9863
2017-03-31,FOODS_3_694,5738.00634765625,FUTURE,5079.72,6396.2925
2017-04-30,FOODS_3_694,5121.6962890625,FUTURE,4463.41,5779.9824
2011-01-01,FOODS_3_714,594.0,ACTUAL,,
2011-02-01,FOODS_3_714,5401.0,ACTUAL,,
2011-03-01,FOODS_3_714,5867.0,ACTUAL,,
2011-04-01,FOODS_3_714,6754.0,ACTUAL,,
2011-05-01,FOODS_3_714,7110.0,ACTUAL,,
2011-06-01,FOODS_3_714,7687.0,ACTUAL,,
2011-07-01,FOODS_3_714,9394.0,ACTUAL,,
2011-08-01,FOODS_3_714,8710.0,ACTUAL,,
2011-09-01,FOODS_3_714,5880.0,ACTUAL,,
2011-10-01,FOODS_3_714,5353.0,ACTUAL,,
2011-11-01,FOODS_3_714,5266.0,ACTUAL,,
2011-12-01,FOODS_3_714,5529.0,ACTUAL,,
2012-01-01,FOODS_3_714,4277.0,ACTUAL,,
2012-02-01,FOODS_3_714,5058.0,ACTUAL,,
2012-03-01,FOODS_3_714,5988.0,ACTUAL,,
2012-04-01,FOODS_3_714,5888.0,ACTUAL,,
2012-05-01,FOODS_3_714,6845.0,ACTUAL,,
2012-06-01,FOODS_3_714,8883.0,ACTUAL,,
2012-07-01,FOODS_3_714,8689.0,ACTUAL,,
2012-08-01,FOODS_3_714,8127.0,ACTUAL,,
2012-09-01,FOODS_3_714,6218.0,ACTUAL,,
2012-10-01,FOODS_3_714,5574.0,ACTUAL,,
2012-11-01,FOODS_3_714,5475.0,ACTUAL,,
2012-12-01,FOODS_3_714,5259.0,ACTUAL,,
2013-01-01,FOODS_3_714,3693.0,ACTUAL,,
2013-02-01,FOODS_3_714,5405.0,ACTUAL,,
2013-03-01,FOODS_3_714,6946.0,ACTUAL,,
2013-04-01,FOODS_3_714,6334.0,ACTUAL,,
2013-05-01,FOODS_3_714,7096.0,ACTUAL,,
2013-06-01,FOODS_3_714,8034.0,ACTUAL,,
2013-07-01,FOODS_3_714,7825.0,ACTUAL,,
2013-08-01,FOODS_3_714,8109.0,ACTUAL,,
2013-09-01,FOODS_3_714,6801.0,ACTUAL,,
2013-10-01,FOODS_3_714,6542.0,ACTUAL,,
2013-11-01,FOODS_3_714,5866.0,ACTUAL,,
2013-12-01,FOODS_3_714,5829.0,ACTUAL,,
2014-01-01,FOODS_3_714,4473.0,ACTUAL,,
2014-02-01,FOODS_3_714,4836.0,ACTUAL,,
2014-03-01,FOODS_3_714,6232.0,ACTUAL,,
2014-04-01,FOODS_3_714,6537.0,ACTUAL,,
2014-05-01,FOODS_3_714,7368.0,ACTUAL,,
2014-06-01,FOODS_3_714,7649.0,ACTUAL,,
2014-07-01,FOODS_3_714,8422.0,ACTUAL,,
2014-08-01,FOODS_3_714,8946.0,ACTUAL,,
2014-09-01,FOODS_3_714,6485.0,ACTUAL,,
2014-10-01,FOODS_3_714,6101.0,ACTUAL,,
2014-11-01,FOODS_3_714,5857.0,ACTUAL,,
2014-12-01,FOODS_3_714,5859.0,ACTUAL,,
2015-01-01,FOODS_3_714,4807.0,ACTUAL,,
2015-02-01,FOODS_3_714,4839.0,ACTUAL,,
2015-03-01,FOODS_3_714,5229.0,ACTUAL,,
2015-04-01,FOODS_3_714,4796.0,ACTUAL,,
2015-05-01,FOODS_3_714,5623.0,ACTUAL,,
2015-06-01,FOODS_3_714,6318.0,ACTUAL,,
2015-07-01,FOODS_3_714,7513.0,ACTUAL,,
2015-08-01,FOODS_3_714,8010.0,ACTUAL,,
2015-09-01,FOODS_3_714,6341.0,ACTUAL,,
2015-10-01,FOODS_3_714,5854.0,ACTUAL,,
2015-11-01,FOODS_3_714,5041.0,ACTUAL,,
2015-12-01,FOODS_3_714,4941.0,ACTUAL,,
2016-01-01,FOODS_3_714,4096.0,ACTUAL,,
2016-02-01,FOODS_3_714,5035.0,ACTUAL,,
2016-03-01,FOODS_3_714,5747.0,ACTUAL,,
2016-04-01,FOODS_3_714,4911.0,ACTUAL,,
2016-05-31,FOODS_3_714,5923.248046875,FUTURE,5097.752,6748.744
2016-06-30,FOODS_3_714,6939.30908203125,FUTURE,6113.813,7764.805
2016-07-31,FOODS_3_714,7907.171875,FUTURE,7081.676,8732.668
2016-08-31,FOODS_3_714,7539.138671875,FUTURE,6713.6426,8364.635
2016-09-30,FOODS_3_714,6326.1171875,FUTURE,5500.621,7151.6133
2016-10-31,FOODS_3_714,5291.93115234375,FUTURE,4466.435,6117.4272
2016-11-30,FOODS_3_714,4987.7099609375,FUTURE,4162.214,5813.206
2016-12-31,FOODS_3_714,5085.4189453125,FUTURE,4259.923,5910.915
2017-01-31,FOODS_3_714,4246.8759765625,FUTURE,3421.38,5072.372
2017-02-28,FOODS_3_714,5074.455078125,FUTURE,4248.959,5899.951
2017-03-31,FOODS_3_714,5092.798828125,FUTURE,4267.3027,5918.295
2017-04-30,FOODS_3_714,4936.724609375,FUTURE,4111.2285,5762.2207
2011-01-01,FOODS_3_723,744.0,ACTUAL,,
2011-02-01,FOODS_3_723,1958.0,ACTUAL,,
2011-03-01,FOODS_3_723,0.0,ACTUAL,,
2011-04-01,FOODS_3_723,0.0,ACTUAL,,
2011-05-01,FOODS_3_723,3.0,ACTUAL,,
2011-06-01,FOODS_3_723,1.0,ACTUAL,,
2011-07-01,FOODS_3_723,0.0,ACTUAL,,
2011-08-01,FOODS_3_723,0.0,ACTUAL,,
2011-09-01,FOODS_3_723,1391.0,ACTUAL,,
2011-10-01,FOODS_3_723,6780.0,ACTUAL,,
2011-11-01,FOODS_3_723,7508.0,ACTUAL,,
2011-12-01,FOODS_3_723,7985.0,ACTUAL,,
2012-01-01,FOODS_3_723,6156.0,ACTUAL,,
2012-02-01,FOODS_3_723,6086.0,ACTUAL,,
2012-03-01,FOODS_3_723,5890.0,ACTUAL,,
2012-04-01,FOODS_3_723,5160.0,ACTUAL,,
2012-05-01,FOODS_3_723,4826.0,ACTUAL,,
2012-06-01,FOODS_3_723,4585.0,ACTUAL,,
2012-07-01,FOODS_3_723,5505.0,ACTUAL,,
2012-08-01,FOODS_3_723,5592.0,ACTUAL,,
2012-09-01,FOODS_3_723,5705.0,ACTUAL,,
2012-10-01,FOODS_3_723,5446.0,ACTUAL,,
2012-11-01,FOODS_3_723,7294.0,ACTUAL,,
2012-12-01,FOODS_3_723,9718.0,ACTUAL,,
2013-01-01,FOODS_3_723,6504.0,ACTUAL,,
2013-02-01,FOODS_3_723,6368.0,ACTUAL,,
2013-03-01,FOODS_3_723,6545.0,ACTUAL,,
2013-04-01,FOODS_3_723,5112.0,ACTUAL,,
2013-05-01,FOODS_3_723,5124.0,ACTUAL,,
2013-06-01,FOODS_3_723,4710.0,ACTUAL,,
2013-07-01,FOODS_3_723,4863.0,ACTUAL,,
2013-08-01,FOODS_3_723,7184.0,ACTUAL,,
2013-09-01,FOODS_3_723,10466.0,ACTUAL,,
2013-10-01,FOODS_3_723,6005.0,ACTUAL,,
2013-11-01,FOODS_3_723,5470.0,ACTUAL,,
2013-12-01,FOODS_3_723,7519.0,ACTUAL,,
2014-01-01,FOODS_3_723,5358.0,ACTUAL,,
2014-02-01,FOODS_3_723,1210.0,ACTUAL,,
2014-03-01,FOODS_3_723,3760.0,ACTUAL,,
2014-04-01,FOODS_3_723,4868.0,ACTUAL,,
2014-05-01,FOODS_3_723,2183.0,ACTUAL,,
2014-06-01,FOODS_3_723,3037.0,ACTUAL,,
2014-07-01,FOODS_3_723,4749.0,ACTUAL,,
2014-08-01,FOODS_3_723,4298.0,ACTUAL,,
2014-09-01,FOODS_3_723,4415.0,ACTUAL,,
2014-10-01,FOODS_3_723,4168.0,ACTUAL,,
2014-11-01,FOODS_3_723,4681.0,ACTUAL,,
2014-12-01,FOODS_3_723,31.0,ACTUAL,,
2015-01-01,FOODS_3_723,4430.0,ACTUAL,,
